version,submission,episode,won,opp_family,opp_deck_hash,turn,attack_id,attack_name,attacker_id,attacker_name,our_active_id,our_active_name,our_active_hp,our_active_maxhp,our_active_energy,our_hand,our_bench,their_active_energy,their_grass_energy,hp_after,damage,ko
v24_b,55496665,92876050,0,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,4,5,2,0,320,0,0
v24_b,55496665,92876050,0,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,6,4,2,0,200,0,0
v24_b,55496665,92876050,0,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,2,4,2,0,200,0,0
v24_b,55496665,92877005,1,Archaludon,2b6a7dd699d2b6a5,2,965,Turbo Flare,666,Cinderace,112,Munkidori,110,110,1,4,3,1,0,110,0,0
v24_b,55496665,92877005,1,Archaludon,2b6a7dd699d2b6a5,4,223,Hammer In,169,Duraludon,648,Marnie's Grimmsnarl ex,310,320,2,4,5,3,0,320,-10,0
v24_b,55496665,92877005,1,Archaludon,2b6a7dd699d2b6a5,4,224,Raging Hammer,169,Duraludon,647,Marnie's Morgrem,100,100,1,4,5,3,0,,,1
v24_b,55496665,92877005,1,Archaludon,2b6a7dd699d2b6a5,6,223,Hammer In,169,Duraludon,648,Marnie's Grimmsnarl ex,310,320,2,8,5,2,0,270,40,0
v24_b,55496665,92877005,1,Archaludon,2b6a7dd699d2b6a5,8,253,Metal Defender,190,Archaludon ex,648,Marnie's Grimmsnarl ex,310,320,2,9,5,3,0,80,230,0
v24_b,55496665,92877934,1,Kangaskhan / Crustle,9b415cc6bbdf6fd5,8,479,Superb Scissors,345,Crustle,648,Marnie's Grimmsnarl ex,320,320,2,4,5,3,1,80,240,0
v24_b,55496665,92877934,1,Kangaskhan / Crustle,9b415cc6bbdf6fd5,10,479,Superb Scissors,345,Crustle,647,Marnie's Morgrem,60,100,2,4,5,3,1,100,-40,0
v24_b,55496665,92877934,1,Kangaskhan / Crustle,9b415cc6bbdf6fd5,12,479,Superb Scissors,345,Crustle,648,Marnie's Grimmsnarl ex,310,320,2,3,4,3,1,60,250,0
v24_b,55496665,92877934,1,Kangaskhan / Crustle,9b415cc6bbdf6fd5,16,479,Superb Scissors,345,Crustle,112,Munkidori,100,110,0,5,5,3,2,110,-10,0
v24_b,55496665,92877934,1,Kangaskhan / Crustle,9b415cc6bbdf6fd5,18,479,Superb Scissors,345,Crustle,648,Marnie's Grimmsnarl ex,310,320,0,4,5,4,3,60,250,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,2,215,Flower Shower,164,Comfey,646,Marnie's Impidimp,70,70,0,4,3,1,0,70,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,2,215,Flower Shower,164,Comfey,646,Marnie's Impidimp,70,70,0,4,3,1,0,70,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,4,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,7,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,4,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,7,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,4,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,7,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,6,216,Play Rough,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,11,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,6,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,11,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,6,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,11,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,6,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,3,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,8,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,9,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,8,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,9,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,8,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,9,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,8,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,9,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,10,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,14,5,1,0,320,0,0
v24_b,55496665,92878888,1,other: Brambleghast,3d4bf76817e2892c,10,215,Flower Shower,164,Comfey,648,Marnie's Grimmsnarl ex,320,320,2,14,5,1,0,320,0,0
v24_b,55496665,92879765,0,Ogerpon,97df7a2a423da1d8,3,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,646,Marnie's Impidimp,70,70,1,9,3,3,7,70,0,0
v24_b,55496665,92879765,0,Ogerpon,97df7a2a423da1d8,3,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,646,Marnie's Impidimp,70,70,1,9,3,4,8,70,0,0
v24_b,55496665,92879765,0,Ogerpon,97df7a2a423da1d8,5,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,647,Marnie's Morgrem,100,100,2,4,3,4,8,,,1
v24_b,55496665,92879765,0,Ogerpon,97df7a2a423da1d8,11,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,310,320,2,4,4,4,6,320,-10,0
v24_b,55496665,92880764,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,112,Munkidori,50,110,1,4,3,2,0,0,50,1
v24_b,55496665,92880764,1,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,112,Munkidori,110,110,1,6,4,2,0,110,0,0
v24_b,55496665,92880764,1,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,112,Munkidori,110,110,1,6,4,2,0,0,110,1
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,2,1044,Beat,722,Snover,646,Marnie's Impidimp,70,70,0,2,5,1,0,60,10,0
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,2,1044,Beat,722,Snover,646,Marnie's Impidimp,70,70,0,2,5,1,0,60,10,0
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,4,1046,Hammer-lanche,723,Mega Abomasnow ex,646,Marnie's Impidimp,60,70,0,1,5,2,0,60,0,0
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,6,1042,Riptide,721,Kyogre,647,Marnie's Morgrem,100,100,0,1,4,1,0,100,0,0
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,8,1042,Riptide,721,Kyogre,646,Marnie's Impidimp,70,70,0,5,5,2,0,70,0,0
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,8,1042,Riptide,721,Kyogre,646,Marnie's Impidimp,70,70,0,5,5,2,0,70,0,0
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,10,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,310,320,2,5,5,4,0,320,-10,0
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,12,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,310,320,3,4,5,6,0,100,210,0
v24_b,55496665,92881715,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,12,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,310,320,3,4,5,6,0,100,210,0
v24_b,55496665,92882650,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,3,1042,Riptide,721,Kyogre,646,Marnie's Impidimp,70,70,0,4,3,1,0,70,0,0
v24_b,55496665,92882650,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,3,1042,Riptide,721,Kyogre,646,Marnie's Impidimp,70,70,0,4,3,2,0,70,0,0
v24_b,55496665,92882650,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,3,1042,Riptide,721,Kyogre,646,Marnie's Impidimp,70,70,0,4,3,2,0,70,0,0
v24_b,55496665,92882650,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,11,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,320,320,2,11,5,2,0,320,0,0
v24_b,55496665,92882650,1,other: Mega Abomasnow ex,53ada9d42d3e30a9,11,1046,Hammer-lanche,723,Mega Abomasnow ex,648,Marnie's Grimmsnarl ex,320,320,2,11,5,2,0,320,0,0
v24_b,55496665,92883584,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,934,Filch,646,Marnie's Impidimp,646,Marnie's Impidimp,70,70,0,6,5,1,0,70,0,0
v24_b,55496665,92883584,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,646,Marnie's Impidimp,70,70,0,6,5,2,0,70,0,0
v24_b,55496665,92883584,1,Grimmsnarl (mirror),9714ab5c3996f6cc,8,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,4,4,2,0,320,0,0
v24_b,55496665,92883584,1,Grimmsnarl (mirror),9714ab5c3996f6cc,8,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,4,4,2,0,320,0,0
v24_b,55496665,92883584,1,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,2,4,2,0,200,0,0
v24_b,55496665,92883584,1,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,2,4,2,0,200,0,0
v24_b,55496665,92883584,1,Grimmsnarl (mirror),9714ab5c3996f6cc,12,934,Filch,646,Marnie's Impidimp,648,Marnie's Grimmsnarl ex,320,320,2,4,4,1,0,320,0,0
v24_b,55496665,92883584,1,Grimmsnarl (mirror),9714ab5c3996f6cc,12,934,Filch,646,Marnie's Impidimp,648,Marnie's Grimmsnarl ex,320,320,2,4,4,1,0,320,0,0
v24_b,55496665,92884514,0,other: Hydrapple ex,f39b7a1dd837f526,4,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,320,320,2,3,5,4,10,320,0,0
v24_b,55496665,92884514,0,other: Hydrapple ex,f39b7a1dd837f526,4,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,320,320,2,3,5,4,10,320,0,0
v24_b,55496665,92884514,0,other: Hydrapple ex,f39b7a1dd837f526,4,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,320,320,2,3,5,4,10,320,0,0
v24_b,55496665,92884514,0,other: Hydrapple ex,f39b7a1dd837f526,6,195,Syrup Storm,150,Hydrapple ex,648,Marnie's Grimmsnarl ex,310,320,2,3,4,2,10,320,-10,0
v24_b,55496665,92884514,0,other: Hydrapple ex,f39b7a1dd837f526,6,195,Syrup Storm,150,Hydrapple ex,648,Marnie's Grimmsnarl ex,310,320,2,4,4,4,14,320,-10,0
v24_b,55496665,92885547,0,Grimmsnarl (mirror),9714ab5c3996f6cc,6,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,5,2,2,0,320,0,0
v24_b,55496665,92885547,0,Grimmsnarl (mirror),9714ab5c3996f6cc,8,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,2,2,3,0,320,0,0
v24_b,55496665,92885547,0,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,140,320,2,7,3,2,0,140,0,0
v24_b,55496665,92885547,0,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,140,320,2,7,3,2,0,140,0,0
v24_b,55496665,92885547,0,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,170,320,0,5,3,2,0,170,0,0
v24_b,55496665,92885547,0,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,170,320,0,5,3,2,0,170,0,0
v24_b,55496665,92893930,1,Grimmsnarl (mirror),613e109f436c8281,7,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,6,4,2,0,320,0,0
v24_b,55496665,92893930,1,Grimmsnarl (mirror),613e109f436c8281,7,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,320,320,2,6,4,2,0,140,180,0
v24_b,55496665,92893930,1,Grimmsnarl (mirror),613e109f436c8281,9,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,200,320,2,7,5,2,0,20,180,0
v24_b,55496665,92893930,1,Grimmsnarl (mirror),613e109f436c8281,11,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,112,Munkidori,80,110,1,6,4,2,0,0,80,1
v24_b,55496665,92905025,1,Kangaskhan / Crustle,20bc24847121c967,8,479,Superb Scissors,345,Crustle,648,Marnie's Grimmsnarl ex,310,320,2,6,5,4,1,60,250,0
v24_b,55496665,92905025,1,Kangaskhan / Crustle,20bc24847121c967,12,479,Superb Scissors,345,Crustle,647,Marnie's Morgrem,60,100,2,3,5,4,1,60,0,0
v24_b,55496665,92905025,1,Kangaskhan / Crustle,20bc24847121c967,12,479,Superb Scissors,345,Crustle,647,Marnie's Morgrem,60,100,2,3,5,4,1,60,0,0
v24_b,55496665,92911399,0,Mega Lopunny / Froslass,a7ee29914c1dce64,6,1240,Resentful Refrain,861,Mega Froslass ex,648,Marnie's Grimmsnarl ex,320,320,2,5,5,1,0,70,250,0
v24_b,55496665,92911399,0,Mega Lopunny / Froslass,a7ee29914c1dce64,8,1240,Resentful Refrain,861,Mega Froslass ex,648,Marnie's Grimmsnarl ex,320,320,2,5,5,1,0,70,250,0
v24_b,55496665,92914221,1,Alakazam,cc38cb450b86770a,3,1071,Super Psy Bolt,742,Kadabra,646,Marnie's Impidimp,70,70,1,8,5,1,0,70,0,0
v24_b,55496665,92914221,1,Alakazam,cc38cb450b86770a,3,1071,Super Psy Bolt,742,Kadabra,646,Marnie's Impidimp,70,70,1,8,5,1,0,70,0,0
v24_b,55496665,92914221,1,Alakazam,cc38cb450b86770a,7,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,260,320,2,9,5,1,0,260,0,0
v24_b,55496665,92918701,0,Mega Lopunny / Froslass,a7ee29914c1dce64,6,1225,Gale Thrust,849,Mega Lopunny ex,648,Marnie's Grimmsnarl ex,320,320,2,7,4,1,0,320,0,0
v24_b,55496665,92918701,0,Mega Lopunny / Froslass,a7ee29914c1dce64,6,1240,Resentful Refrain,861,Mega Froslass ex,648,Marnie's Grimmsnarl ex,320,320,2,7,4,1,0,320,0,0
v24_b,55496665,92918701,0,Mega Lopunny / Froslass,a7ee29914c1dce64,8,1240,Resentful Refrain,861,Mega Froslass ex,646,Marnie's Impidimp,70,70,1,8,5,1,0,70,0,0
v24_b,55496665,92918701,0,Mega Lopunny / Froslass,a7ee29914c1dce64,10,1240,Resentful Refrain,861,Mega Froslass ex,648,Marnie's Grimmsnarl ex,310,320,3,5,5,1,0,50,260,0
v24_b,55496665,92934512,1,Mega Lucario,c3c16f0e65487ad6,3,982,Aura Jab,678,Mega Lucario ex,646,Marnie's Impidimp,70,70,0,5,3,2,0,0,70,1
v24_b,55496665,92934512,1,Mega Lucario,c3c16f0e65487ad6,5,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,3,3,2,0,320,0,0
v24_b,55496665,92934512,1,Mega Lucario,c3c16f0e65487ad6,5,983,Mega Brave,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,320,320,2,3,3,2,0,320,0,0
v24_b,55496665,92945923,0,Grimmsnarl (mirror),9714ab5c3996f6cc,10,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,648,Marnie's Grimmsnarl ex,160,320,2,11,5,3,0,170,-10,0
v24_b,55496665,92945923,0,Grimmsnarl (mirror),9714ab5c3996f6cc,12,937,Shadow Bullet,648,Marnie's Grimmsnarl ex,112,Munkidori,100,110,1,3,4,2,0,100,0,0
v24_b,55496665,92959606,1,Mega Lucario,c3c16f0e65487ad6,3,976,Corkscrew Punch,673,Makuhita,646,Marnie's Impidimp,70,70,1,5,2,1,0,70,0,0
v24_b,55496665,92959606,1,Mega Lucario,c3c16f0e65487ad6,7,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,310,320,2,7,5,1,0,310,0,0
v24_b,55496665,92959606,1,Mega Lucario,c3c16f0e65487ad6,7,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,310,320,2,7,5,1,0,310,0,0
v24_b,55496665,92959606,1,Mega Lucario,c3c16f0e65487ad6,7,982,Aura Jab,678,Mega Lucario ex,648,Marnie's Grimmsnarl ex,310,320,2,7,5,2,0,320,-10,0
v24_b,55496665,92959606,1,Mega Lucario,c3c16f0e65487ad6,9,982,Aura Jab,678,Mega Lucario ex,112,Munkidori,90,110,0,8,5,2,0,90,0,0
v24_b,55496665,92959606,1,Mega Lucario,c3c16f0e65487ad6,11,978,Wild Press,674,Hariyama,648,Marnie's Grimmsnarl ex,310,320,2,9,5,3,0,310,0,0
v24_b,55496665,92959606,1,Mega Lucario,c3c16f0e65487ad6,11,978,Wild Press,674,Hariyama,648,Marnie's Grimmsnarl ex,310,320,2,9,5,3,0,310,0,0
v25_a,55507909,93012562,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,934,Filch,646,Marnie's Impidimp,648,Marnie's Grimmsnarl ex,320,320,2,7,5,1,0,310,10,0
v25_a,55507909,93012562,1,Grimmsnarl (mirror),9714ab5c3996f6cc,6,934,Filch,646,Marnie's Impidimp,648,Marnie's Grimmsnarl ex,320,320,2,7,5,1,0,310,10,0
v25_a,55507909,93013617,1,Mega Lucario,c3c16f0e65487ad6,7,980,Cosmic Beam,676,Solrock,104,Froslass,90,90,0,5,5,1,0,90,0,0
v25_a,55507909,93013617,1,Mega Lucario,c3c16f0e65487ad6,7,980,Cosmic Beam,676,Solrock,104,Froslass,90,90,0,5,5,1,0,,,1
v25_a,55507909,93013617,1,Mega Lucario,c3c16f0e65487ad6,9,980,Cosmic Beam,676,Solrock,646,Marnie's Impidimp,70,70,0,8,5,1,0,,,1
v25_a,55507909,93015503,1,Mega Lucario,c3c16f0e65487ad6,2,981,Accelerating Stab,677,Riolu,646,Marnie's Impidimp,70,70,0,5,2,1,0,70,0,0
v25_a,55507909,93015503,1,Mega Lucario,c3c16f0e65487ad6,2,981,Accelerating Stab,677,Riolu,646,Marnie's Impidimp,70,70,0,5,2,1,0,70,0,0
v25_a,55507909,93016463,1,Alakazam,a233298ee750b57c,3,1072,Powerful Hand,743,Alakazam,860,Snorunt,70,70,1,5,1,1,0,70,0,0
v25_a,55507909,93016463,1,Alakazam,a233298ee750b57c,3,1072,Powerful Hand,743,Alakazam,860,Snorunt,70,70,1,5,1,1,0,70,0,0
v25_a,55507909,93016463,1,Alakazam,a233298ee750b57c,5,1072,Powerful Hand,743,Alakazam,646,Marnie's Impidimp,70,70,0,7,3,1,0,70,0,0
v25_a,55507909,93016463,1,Alakazam,a233298ee750b57c,7,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,7,3,1,0,310,0,0
v25_a,55507909,93016463,1,Alakazam,a233298ee750b57c,7,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,7,3,1,0,310,0,0
v25_a,55507909,93016463,1,Alakazam,a233298ee750b57c,7,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,310,320,2,7,3,1,0,310,0,0
v25_a,55507909,93016463,1,Alakazam,a233298ee750b57c,9,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,150,320,2,7,5,1,0,160,-10,0
v25_a,55507909,93017394,1,other: Cynthia's Garchomp ex,daff2ed17de6145d,3,475,Spike Sting,341,Cynthia's Roselia,646,Marnie's Impidimp,70,70,0,5,1,1,0,70,0,0
v25_a,55507909,93017394,1,other: Cynthia's Garchomp ex,daff2ed17de6145d,3,475,Spike Sting,341,Cynthia's Roselia,646,Marnie's Impidimp,70,70,0,5,1,1,0,70,0,0
v25_a,55507909,93017394,1,other: Cynthia's Garchomp ex,daff2ed17de6145d,5,531,Corkscrew Dive,381,Cynthia's Garchomp ex,648,Marnie's Grimmsnarl ex,320,320,2,4,5,1,0,320,0,0
v25_a,55507909,93017394,1,other: Cynthia's Garchomp ex,daff2ed17de6145d,7,531,Corkscrew Dive,381,Cynthia's Garchomp ex,648,Marnie's Grimmsnarl ex,310,320,2,5,5,1,0,310,0,0
v25_a,55507909,93017394,1,other: Cynthia's Garchomp ex,daff2ed17de6145d,7,531,Corkscrew Dive,381,Cynthia's Garchomp ex,648,Marnie's Grimmsnarl ex,310,320,2,5,5,1,0,310,0,0
v25_a,55507909,93017394,1,other: Cynthia's Garchomp ex,daff2ed17de6145d,7,531,Corkscrew Dive,381,Cynthia's Garchomp ex,648,Marnie's Grimmsnarl ex,310,320,2,5,5,1,0,310,0,0
v25_a,55507909,93017394,1,other: Cynthia's Garchomp ex,daff2ed17de6145d,7,531,Corkscrew Dive,381,Cynthia's Garchomp ex,648,Marnie's Grimmsnarl ex,310,320,2,5,5,2,0,320,-10,0
v25_a,55507909,93017394,1,other: Cynthia's Garchomp ex,daff2ed17de6145d,9,529,Rock Hurl,379,Cynthia's Gible,648,Marnie's Grimmsnarl ex,310,320,2,2,5,1,0,310,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,3,323,Itchy Pollen,235,Budew,112,Munkidori,110,110,0,7,4,0,0,110,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,5,323,Itchy Pollen,235,Budew,112,Munkidori,110,110,0,5,4,0,0,110,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,7,323,Itchy Pollen,235,Budew,112,Munkidori,110,110,0,9,4,0,0,110,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,9,154,Phantom Dive,121,Dragapult ex,112,Munkidori,110,110,0,2,5,2,0,110,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,11,154,Phantom Dive,121,Dragapult ex,648,Marnie's Grimmsnarl ex,320,320,2,3,4,2,0,320,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,11,153,Jet Headbutt,121,Dragapult ex,648,Marnie's Grimmsnarl ex,320,320,2,3,4,2,0,320,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,11,154,Phantom Dive,121,Dragapult ex,648,Marnie's Grimmsnarl ex,320,320,2,3,4,2,0,320,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,11,153,Jet Headbutt,121,Dragapult ex,648,Marnie's Grimmsnarl ex,320,320,2,3,4,2,0,320,0,0
v25_a,55507909,93018329,0,Dragapult,202ee2cec6cbe8b4,11,153,Jet Headbutt,121,Dragapult ex,648,Marnie's Grimmsnarl ex,320,320,2,3,4,2,0,320,0,0
v25_a,55507909,93019287,1,Alakazam,cc38cb450b86770a,6,1072,Powerful Hand,743,Alakazam,647,Marnie's Morgrem,100,100,2,5,5,1,0,100,0,0
v25_a,55507909,93019287,1,Alakazam,cc38cb450b86770a,8,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,290,320,2,6,5,1,0,310,-20,0
v25_a,55507909,93019287,1,Alakazam,cc38cb450b86770a,8,1072,Powerful Hand,743,Alakazam,648,Marnie's Grimmsnarl ex,290,320,2,6,5,1,0,10,280,0
v25_a,55507909,93020219,1,other: Hydrapple ex,c24ad50bc29cae7c,7,195,Syrup Storm,150,Hydrapple ex,648,Marnie's Grimmsnarl ex,300,320,2,5,5,2,3,300,0,0
v25_a,55507909,93021135,0,Alakazam,cc38cb450b86770a,3,423,Trading Places,305,Dunsparce,112,Munkidori,110,110,0,6,5,1,0,110,0,0
v25_a,55507909,93021170,1,other: Hydrapple ex,7379bd986b1d8470,6,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,310,320,2,3,5,6,14,320,-10,0
v25_a,55507909,93021170,1,other: Hydrapple ex,7379bd986b1d8470,6,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,310,320,2,3,5,6,14,320,-10,0
v25_a,55507909,93021170,1,other: Hydrapple ex,7379bd986b1d8470,8,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,300,320,2,8,5,4,8,320,-20,0
v25_a,55507909,93021170,1,other: Hydrapple ex,7379bd986b1d8470,8,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,648,Marnie's Grimmsnarl ex,300,320,2,8,5,4,8,320,-20,0
v25_a,55507909,93022123,0,other: Hydrapple ex,dbb5198fabf0d141,2,945,Traverse Time,655,Celebi,646,Marnie's Impidimp,70,70,1,5,1,1,2,70,0,0
v25_a,55507909,93022123,0,other: Hydrapple ex,dbb5198fabf0d141,2,946,Solar Cutter,655,Celebi,646,Marnie's Impidimp,70,70,1,5,1,1,3,70,0,0
v25_a,55507909,93022123,0,other: Hydrapple ex,dbb5198fabf0d141,6,195,Syrup Storm,150,Hydrapple ex,646,Marnie's Impidimp,70,70,0,4,3,2,10,70,0,0
v25_a,55507909,93022123,0,other: Hydrapple ex,dbb5198fabf0d141,8,195,Syrup Storm,150,Hydrapple ex,648,Marnie's Grimmsnarl ex,320,320,2,3,4,4,12,320,0,0
v25_a,55507909,93022123,0,other: Hydrapple ex,dbb5198fabf0d141,10,195,Syrup Storm,150,Hydrapple ex,647,Marnie's Morgrem,100,100,0,1,4,4,14,100,0,0
v25_a,55507909,93022123,0,other: Hydrapple ex,dbb5198fabf0d141,10,120,Myriad Leaf Shower,96,Teal Mask Ogerpon ex,647,Marnie's Morgrem,100,100,0,1,4,6,12,100,0,0
