trajectory_id,zip_path,zip_name,replay_path,path_variant,rank,submission_id,episode_id,target_seat,seat_method,seat_confidence,exclusion_reason,target_team,observed_target_team,opponent_team,team_names_json,target_reward,target_win,target_loss,deck_hash,opponent_deck_hash,deck_type,majkel_distance,major_card_differences_json,initial_deck_json,alakazam_line,deck_size,usable_manifest,source_zip,source_member,team,deck_60,is_alakazam,usable,outcome,replay_available,normal_end,timeout,error,duplicate,decision_count,legal_candidate_count,deck_evidence
54630824:85700888:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85700888.json,replays,46,54630824,85700888,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,yuukinos,"[""yuukinos"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,1a5a0c5b50e7199e,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85700888.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85701361:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85701361.json,replays,46,54630824,85701361,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,RK,"[""RK"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,e5904c9fde06378f,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85701361.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85701830:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85701830.json,replays,46,54630824,85701830,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,Max Manushin,"[""Max Manushin"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,a233298ee750b57c,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85701830.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85702309:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85702309.json,replays,46,54630824,85702309,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,kotsuton,"[""kotsuton"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,ce1bf92b5a8026ce,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85702309.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85703261:0,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85703261.json,replays,46,54630824,85703261,0,team_name_exact,0.995,,ebisu_ya,ebisu_ya,NuuNohjo,"[""ebisu_ya"", ""NuuNohjo""]",1.0,True,False,a665414222aea434,6571311aa2ff9a31,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85703261.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85703725:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85703725.json,replays,46,54630824,85703725,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,nishikun,"[""nishikun"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,e72d424665befa84,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85703725.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85703983:0,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85703983.json,replays,46,54630824,85703983,0,team_name_exact,0.995,,ebisu_ya,ebisu_ya,懒惰的金枪鱼,"[""ebisu_ya"", ""懒惰的金枪鱼""]",1.0,True,False,a665414222aea434,1eda048ea3581634,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85703983.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85704209:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85704209.json,replays,46,54630824,85704209,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,kazuki0123,"[""kazuki0123"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,4517aa8e99e25a30,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85704209.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85704698:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85704698.json,replays,46,54630824,85704698,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,yaki-imo,"[""yaki-imo"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,827aa3a15bc7a5e1,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85704698.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85705072:0,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85705072.json,replays,46,54630824,85705072,0,team_name_exact,0.995,,ebisu_ya,ebisu_ya,iwashi,"[""ebisu_ya"", ""iwashi""]",1.0,True,False,a665414222aea434,21c3f20980827cb2,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85705072.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85705175:0,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85705175.json,replays,46,54630824,85705175,0,team_name_exact,0.995,,ebisu_ya,ebisu_ya,denden12,"[""ebisu_ya"", ""denden12""]",1.0,True,False,a665414222aea434,b4d543bba1c5445a,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85705175.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85705680:0,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85705680.json,replays,46,54630824,85705680,0,team_name_exact,0.995,,ebisu_ya,ebisu_ya,Battle Data Base,"[""ebisu_ya"", ""Battle Data Base""]",-1.0,False,True,a665414222aea434,d7d6d7bf47a18e4a,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85705680.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,loss,True,True,False,False,False,0,0,replay_initial_deck
54630824:85707035:0,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85707035.json,replays,46,54630824,85707035,0,team_name_exact,0.995,,ebisu_ya,ebisu_ya,taksai,"[""ebisu_ya"", ""taksai""]",-1.0,False,True,a665414222aea434,5f4926bbfe94d786,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85707035.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,loss,True,True,False,False,False,0,0,replay_initial_deck
54630824:85712285:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85712285.json,replays,46,54630824,85712285,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,Yushin Ito,"[""Yushin Ito"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,3a4c25c73ed2d081,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85712285.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85714126:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85714126.json,replays,46,54630824,85714126,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,tonakaiiii,"[""tonakaiiii"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,8674ffb3c4ec9405,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85714126.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54630824:85719759:1,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85719759.json,replays,46,54630824,85719759,1,team_name_exact,0.995,,ebisu_ya,ebisu_ya,Zhenyu Zhang,"[""Zhenyu Zhang"", ""ebisu_ya""]",1.0,True,False,a665414222aea434,a6535bbccddb9182,majkel_near,1.0,"[{""card_id"": 1081, ""count"": 3, ""majkel_count"": 4, ""delta"": -1}, {""card_id"": 1266, ""count"": 3, ""majkel_count"": 2, ""delta"": 1}]","[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank46_ebisu_ya_sub54630824.zip,rank46_ebisu_ya_sub54630824/replays/episode_85719759.json,ebisu_ya,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
