active_ready_grim,attack_ids,attack_option_idx,bench_play_idx,candy_idx,context,draw_engine_idx,end_idx,episode_id,grim_evolve_idx,kinds,max_count,min_count,n_options,opp_prizes_left,opponent_family,our_bench,our_bodies,our_deck,own_turn,picked,picked_kinds,ready_grim,shadow_prizes_now,step,turn,version,went_first,won
False,[],[],[],[],0,[9],[10],92185044,[],"[""stadium"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""end""]",1,1,11,6,Alakazam,3,4,42,1,[0],"[""stadium""]",False,1,13,2,v20,False,False
False,[],[],[],[],0,[8],[10],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""ability"", ""end""]",1,1,11,6,Alakazam,3,4,42,1,[9],"[""ability""]",False,1,14,2,v20,False,False
False,[],[],"[2, 4]",[],7,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,0,6,6,Alakazam,3,4,42,1,[2],"[""select""]",False,1,15,2,v20,False,False
False,[],[],[9],[],0,[8],[10],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""bench"", ""end""]",1,1,11,6,Alakazam,3,4,41,1,[9],"[""bench""]",False,1,16,2,v20,False,False
False,[],[],[],[],0,[10],[11],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""end""]",1,1,12,6,Alakazam,4,5,41,1,[10],"[""item""]",False,1,17,2,v20,False,False
False,[],[],"[0, 2, 6, 7, 8]",[],7,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,0,10,6,Alakazam,4,5,41,1,[3],"[""select""]",False,1,18,2,v20,False,False
False,[],[],[],[],0,[],[10],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""end""]",1,1,11,6,Alakazam,4,5,40,1,[0],"[""energy""]",False,1,19,2,v20,False,False
False,"[934, 935]","[0, 1]",[],[],0,[],[3],92185044,[],"[""attack"", ""attack"", ""retreat"", ""end""]",1,1,4,6,Alakazam,4,5,40,1,[0],"[""attack""]",False,1,20,2,v20,False,False
False,[],[],"[0, 1, 2, 3]",[],4,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,5,Alakazam,4,4,39,1,[0],"[""select""]",False,1,35,3,v20,False,False
False,[],[],[],[],0,[],[8],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""evolve"", ""item"", ""stadium"", ""end""]",1,1,9,5,Alakazam,3,4,38,2,[5],"[""evolve""]",False,1,36,4,v20,False,False
False,[],[],[],[],0,[],[7],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""stadium"", ""end""]",1,1,8,5,Alakazam,3,4,38,2,[6],"[""stadium""]",False,1,37,4,v20,False,False
False,[],[],[],[],0,[],[7],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""ability"", ""end""]",1,1,8,5,Alakazam,3,4,38,2,[6],"[""ability""]",False,1,38,4,v20,False,False
False,[],[],[3],[],7,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,0,5,5,Alakazam,3,4,38,2,[0],"[""select""]",False,1,39,4,v20,False,False
False,[],[],[],[],0,[],[8],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""evolve"", ""evolve"", ""end""]",1,1,9,5,Alakazam,3,4,37,2,[7],"[""evolve""]",False,1,40,4,v20,False,False
False,[],[],[],[],0,[],[6],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""end""]",1,1,7,5,Alakazam,3,4,37,2,[4],"[""item""]",False,1,41,4,v20,False,False
False,[],[],[0],[],7,[],[],92185044,[],"[""select"", ""select""]",1,1,2,5,Alakazam,3,4,37,2,[0],"[""select""]",False,1,42,4,v20,False,False
False,[],[],[5],[],0,[],[6],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""bench"", ""end""]",1,1,7,5,Alakazam,3,4,37,2,[5],"[""bench""]",False,1,43,4,v20,False,False
False,[],[],[],[],0,[],[6],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""end""]",1,1,7,5,Alakazam,4,5,37,2,[2],"[""energy""]",False,1,44,4,v20,False,False
False,[],[],[],[],0,[],[1],92185044,[],"[""item"", ""end""]",1,1,2,5,Alakazam,4,5,37,2,[1],"[""end""]",False,1,45,4,v20,False,False
False,[],[],"[1, 3]",[],4,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,4,Alakazam,4,4,37,2,[2],"[""select""]",False,1,59,5,v20,False,False
False,[],[],[],[],0,[],[8],92185044,[0],"[""evolve"", ""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""ability"", ""end""]",1,1,9,4,Alakazam,3,4,36,3,[7],"[""ability""]",False,1,60,6,v20,False,False
False,[],[],[1],[],7,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select""]",1,0,4,4,Alakazam,3,4,36,3,[0],"[""select""]",False,1,61,6,v20,False,False
False,[],[],[],[],0,[],[8],92185044,[0],"[""evolve"", ""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""ability"", ""end""]",1,1,9,4,Alakazam,3,4,35,3,[6],"[""evolve""]",False,1,62,6,v20,False,False
False,[],[],[],[],0,[],[7],92185044,[0],"[""evolve"", ""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""end""]",1,1,8,4,Alakazam,3,4,35,3,[0],"[""evolve""]",False,1,63,6,v20,False,False
False,[],[],[],[],43,[],[],92185044,[],"[""flag"", ""flag""]",1,1,2,4,Alakazam,3,4,35,3,[0],"[""flag""]",False,1,64,6,v20,False,False
False,[],[],[],[],22,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",5,0,5,4,Alakazam,3,4,35,3,"[0, 1, 2]","[""select"", ""select"", ""select""]",False,1,65,6,v20,False,False
False,[],[],[],[],21,[],[],92185044,[],"[""select"", ""select""]",1,1,2,4,Alakazam,3,4,35,3,[0],"[""select""]",False,1,66,6,v20,False,False
False,[],[],[],[],21,[],[],92185044,[],"[""select"", ""select""]",1,1,2,4,Alakazam,3,4,34,3,[0],"[""select""]",False,1,67,6,v20,False,False
True,[],[],[],[],21,[],[],92185044,[],"[""select"", ""select""]",1,1,2,4,Alakazam,3,4,33,3,[1],"[""select""]",True,1,68,6,v20,False,False
True,[937],[6],[],[],0,[],[8],92185044,[],"[""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""attack"", ""retreat"", ""end""]",1,1,9,4,Alakazam,3,4,32,3,[5],"[""ability""]",True,1,69,6,v20,False,False
True,[],[],[0],[],16,[],[],92185044,[],"[""select""]",1,1,1,4,Alakazam,3,4,32,3,[0],"[""select""]",True,1,70,6,v20,False,False
True,[],[],[],[],40,[],[],92185044,[],"[""number"", ""number""]",1,1,2,4,Alakazam,3,4,32,3,[1],"[""number""]",True,1,71,6,v20,False,False
True,[],[],[2],[],13,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Alakazam,3,4,32,3,[1],"[""select""]",True,1,72,6,v20,False,False
True,[937],[5],[],[],0,[],[7],92185044,[],"[""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,8,4,Alakazam,3,4,32,3,[0],"[""item""]",True,1,73,6,v20,False,False
True,[],[],[1],[],7,[],[],92185044,[],"[""select"", ""select""]",1,1,2,4,Alakazam,3,4,32,3,[1],"[""select""]",True,1,74,6,v20,False,False
True,[937],[5],[4],[],0,[],[7],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""bench"", ""attack"", ""retreat"", ""end""]",1,1,8,4,Alakazam,3,4,32,3,[4],"[""bench""]",True,1,75,6,v20,False,False
True,[937],[5],[],[],0,[],[7],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,8,4,Alakazam,4,5,32,3,[5],"[""attack""]",True,1,76,6,v20,False,False
True,[],[],"[1, 3]",[],15,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,4,Alakazam,4,5,32,3,[0],"[""select""]",True,0,77,6,v20,False,False
True,[],[],[],[],7,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,4,Alakazam,4,5,32,3,[0],"[""select""]",True,0,78,6,v20,False,False
False,[],[],"[1, 3]",[],4,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select""]",1,1,4,2,Alakazam,4,4,32,3,[2],"[""select""]",False,1,94,7,v20,False,False
False,[],[],[],[],0,[],[15],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""ability"", ""retreat"", ""end""]",1,1,16,2,Alakazam,3,4,31,4,[13],"[""ability""]",False,1,95,8,v20,False,False
False,[],[],[0],[],7,[],[],92185044,[],"[""select"", ""select"", ""select""]",1,0,3,2,Alakazam,3,4,31,4,[2],"[""select""]",False,1,96,8,v20,False,False
False,[],[],[],[],0,[],[15],92185044,[12],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""ability"", ""retreat"", ""end""]",1,1,16,2,Alakazam,3,4,30,4,[13],"[""ability""]",False,1,97,8,v20,False,False
False,[],[],[0],[],16,[],[],92185044,[],"[""select""]",1,1,1,2,Alakazam,3,4,30,4,[0],"[""select""]",False,1,98,8,v20,False,False
False,[],[],[],[],40,[],[],92185044,[],"[""number"", ""number""]",1,1,2,2,Alakazam,3,4,30,4,[1],"[""number""]",False,1,99,8,v20,False,False
False,[],[],"[2, 3]",[],13,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,1,6,2,Alakazam,3,4,30,4,[2],"[""select""]",False,1,100,8,v20,False,False
False,[],[],[],[],0,[],[14],92185044,[12],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""retreat"", ""end""]",1,1,15,2,Alakazam,3,4,30,4,[12],"[""evolve""]",False,1,101,8,v20,False,False
False,[],[],[],[],43,[],[],92185044,[],"[""flag"", ""flag""]",1,1,2,2,Alakazam,3,4,30,4,[0],"[""flag""]",False,1,102,8,v20,False,False
False,[],[],[],[],22,[],[],92185044,[],"[""select""]",1,0,1,2,Alakazam,3,4,30,4,[0],"[""select""]",False,1,103,8,v20,False,False
False,[],[],[1],[],21,[],[],92185044,[],"[""select"", ""select""]",1,1,2,2,Alakazam,3,4,30,4,[0],"[""select""]",False,1,104,8,v20,False,False
True,[937],[12],[],[],0,[],[14],92185044,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""attack"", ""retreat"", ""end""]",1,1,15,2,Alakazam,3,4,29,4,[12],"[""attack""]",True,1,105,8,v20,False,False
True,[],[],"[1, 2]",[],15,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,2,Alakazam,3,4,29,4,[1],"[""select""]",True,0,106,8,v20,False,False
True,[],[],[],[],7,[],[],92185044,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,2,Alakazam,3,4,29,4,[0],"[""select""]",True,0,107,8,v20,False,False
False,[],[],"[0, 1]",[],1,[],[],92184158,[],"[""select"", ""select""]",1,1,2,0,Ogerpon,0,0,53,0,[1],"[""select""]",False,0,2,0,v20,False,True
False,[],[],[],[],38,[],[],92184158,[],"[""number"", ""number""]",1,1,2,6,Ogerpon,0,0,47,0,[1],"[""number""]",False,0,4,0,v20,False,True
False,[],[],[0],[],2,[],[],92184158,[],"[""select""]",1,0,1,6,Ogerpon,0,0,46,0,[0],"[""select""]",False,0,5,0,v20,False,True
False,[],[],[],[],0,"[2, 3, 7]",[10],92184158,[],"[""energy"", ""energy"", ""item"", ""item"", ""energy"", ""energy"", ""stadium"", ""supporter"", ""energy"", ""energy"", ""end""]",1,1,11,6,Ogerpon,1,2,45,1,[2],"[""item""]",False,0,16,2,v20,False,True
False,[],[],"[0, 1, 2, 3]",[],5,[],[],92184158,[],"[""select"", ""select"", ""select"", ""select""]",2,0,4,6,Ogerpon,1,2,45,1,"[1, 2]","[""select"", ""select""]",False,0,17,2,v20,False,True
False,[],[],[],[],0,"[4, 10]",[15],92184158,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""stadium"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""end""]",1,1,16,6,Ogerpon,3,4,43,1,[9],"[""stadium""]",False,0,18,2,v20,False,True
False,[],[],[],[],0,"[4, 9]",[15],92184158,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""end""]",1,1,16,6,Ogerpon,3,4,43,1,[4],"[""item""]",False,0,19,2,v20,False,True
False,[],[],"[0, 1]",[],5,[],[],92184158,[],"[""select"", ""select""]",2,0,2,6,Ogerpon,3,4,43,1,[1],"[""select""]",False,0,20,2,v20,False,True
False,[],[],[],[],0,[10],[17],92184158,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""supporter"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""end""]",1,1,18,6,Ogerpon,4,5,42,1,[0],"[""energy""]",False,0,21,2,v20,False,True
False,"[934, 935]","[2, 3]",[],[],0,[0],[5],92184158,[],"[""supporter"", ""ability"", ""attack"", ""attack"", ""retreat"", ""end""]",1,1,6,6,Ogerpon,4,5,42,1,[0],"[""supporter""]",False,0,22,2,v20,False,True
False,"[934, 935]","[2, 3]",[0],[],0,[],[5],92184158,[],"[""bench"", ""ability"", ""attack"", ""attack"", ""retreat"", ""end""]",1,1,6,6,Ogerpon,4,5,36,1,[1],"[""ability""]",False,0,23,2,v20,False,True
False,[],[],[2],[],7,[],[],92184158,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,0,5,6,Ogerpon,4,5,36,1,[3],"[""select""]",False,0,24,2,v20,False,True
False,"[934, 935]","[1, 2]",[0],[],0,[],[4],92184158,[],"[""bench"", ""attack"", ""attack"", ""retreat"", ""end""]",1,1,5,6,Ogerpon,4,5,35,1,[0],"[""bench""]",False,0,25,2,v20,False,True
False,"[934, 935]","[0, 1]",[],[],0,[],[3],92184158,[],"[""attack"", ""attack"", ""retreat"", ""end""]",1,1,4,6,Ogerpon,5,6,35,1,[0],"[""attack""]",False,0,26,2,v20,False,True
False,[],[],"[0, 1, 2, 3, 4]",[],4,[],[],92184158,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,5,Ogerpon,5,5,39,1,[1],"[""select""]",False,0,34,3,v20,False,True
False,[],[],[],[1],0,[0],[7],92184158,[],"[""supporter"", ""item"", ""evolve"", ""evolve"", ""evolve"", ""evolve"", ""ability"", ""end""]",1,1,8,5,Ogerpon,4,5,38,2,[6],"[""ability""]",False,0,35,4,v20,False,True
False,[],[],[0],[],7,[],[],92184158,[],"[""select"", ""select"", ""select""]",1,0,3,5,Ogerpon,4,5,38,2,[0],"[""select""]",False,0,36,4,v20,False,True
False,[],[],[6],[1],0,[0],[7],92184158,[],"[""supporter"", ""item"", ""evolve"", ""evolve"", ""evolve"", ""evolve"", ""bench"", ""end""]",1,1,8,5,Ogerpon,4,5,37,2,[6],"[""bench""]",False,0,37,4,v20,False,True
False,[],[],[],[1],0,[0],[6],92184158,[],"[""supporter"", ""item"", ""evolve"", ""evolve"", ""evolve"", ""evolve"", ""end""]",1,1,7,5,Ogerpon,5,6,37,2,[1],"[""item""]",False,0,38,4,v20,False,True
False,[],[],[],[],37,[],[],92184158,"[0, 1]","[""evolve"", ""evolve""]",1,1,2,5,Ogerpon,5,6,37,2,[0],"[""evolve""]",False,0,39,4,v20,False,True
False,[],[],[],[],43,[],[],92184158,[],"[""flag"", ""flag""]",1,1,2,5,Ogerpon,5,6,37,2,[0],"[""flag""]",False,0,40,4,v20,False,True
False,[],[],[],[],22,[],[],92184158,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",5,0,9,5,Ogerpon,5,6,37,2,"[0, 1, 2, 3]","[""select"", ""select"", ""select"", ""select""]",False,0,41,4,v20,False,True
False,[],[],"[1, 2]",[],21,[],[],92184158,[],"[""select"", ""select"", ""select""]",1,1,3,5,Ogerpon,5,6,37,2,[0],"[""select""]",False,0,42,4,v20,False,True
False,[],[],"[1, 2]",[],21,[],[],92184158,[],"[""select"", ""select"", ""select""]",1,1,3,5,Ogerpon,5,6,36,2,[0],"[""select""]",False,0,43,4,v20,False,True
True,[],[],"[1, 2]",[],21,[],[],92184158,[],"[""select"", ""select"", ""select""]",1,1,3,5,Ogerpon,5,6,35,2,[1],"[""select""]",True,0,44,4,v20,False,True
True,[],[],"[1, 2]",[],21,[],[],92184158,[],"[""select"", ""select"", ""select""]",1,1,3,5,Ogerpon,5,6,34,2,[2],"[""select""]",True,0,45,4,v20,False,True
True,[937],[3],[],[],0,[0],[5],92184158,[],"[""supporter"", ""evolve"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,6,5,Ogerpon,5,6,33,2,[1],"[""evolve""]",True,0,46,4,v20,False,True
True,[937],[1],[],[],0,[0],[3],92184158,[],"[""supporter"", ""attack"", ""retreat"", ""end""]",1,1,4,5,Ogerpon,5,6,33,2,[0],"[""supporter""]",True,0,47,4,v20,False,True
True,[],[],[],[6],7,"[1, 3, 4, 5, 10, 11, 14, 16, 17, 18, 19]",[],92184158,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,0,22,5,Ogerpon,5,6,33,2,[7],"[""select""]",True,0,48,4,v20,False,True
True,[937],[1],[],[],0,[],[3],92184158,[],"[""stamp"", ""attack"", ""retreat"", ""end""]",1,1,4,5,Ogerpon,5,6,32,2,[0],"[""stamp""]",True,0,49,4,v20,False,True
True,[937],[1],[],[],0,[0],[3],92184158,[],"[""item"", ""attack"", ""retreat"", ""end""]",1,1,4,5,Ogerpon,5,6,28,2,[0],"[""item""]",True,0,50,4,v20,False,True
True,[],[],"[0, 3]",[],7,[],[],92184158,[],"[""select"", ""select"", ""select"", ""select""]",1,0,4,5,Ogerpon,5,6,28,2,[1],"[""select""]",True,0,51,4,v20,False,True
True,[937],[2],[],[],0,[],[4],92184158,[],"[""evolve"", ""evolve"", ""attack"", ""retreat"", ""end""]",1,1,5,5,Ogerpon,5,6,27,2,[0],"[""evolve""]",True,0,52,4,v20,False,True
True,[937],[0],[],[],0,[],[2],92184158,[],"[""attack"", ""retreat"", ""end""]",1,1,3,5,Ogerpon,5,6,27,2,[0],"[""attack""]",True,0,53,4,v20,False,True
False,[],[],"[2, 3, 4]",[],4,[],[],92184158,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",1,1,5,3,Ogerpon,5,5,27,2,[1],"[""select""]",False,2,59,5,v20,False,True
False,[],[],[3],[],0,"[1, 2]",[5],92184158,[],"[""evolve"", ""supporter"", ""supporter"", ""bench"", ""retreat"", ""end""]",1,1,6,3,Ogerpon,4,5,26,3,[3],"[""bench""]",False,2,60,6,v20,False,True
False,[],[],[],[],0,"[1, 2]",[4],92184158,[],"[""evolve"", ""supporter"", ""supporter"", ""retreat"", ""end""]",1,1,5,3,Ogerpon,5,6,26,3,[0],"[""evolve""]",False,2,61,6,v20,False,True
False,[],[],[],[],0,"[0, 1]",[3],92184158,[],"[""supporter"", ""supporter"", ""retreat"", ""end""]",1,1,4,3,Ogerpon,5,6,26,3,[1],"[""supporter""]",False,2,62,6,v20,False,True
False,[],[],[0],[],7,[],[],92184158,[],"[""select""]",1,0,1,3,Ogerpon,5,6,26,3,[0],"[""select""]",False,2,63,6,v20,False,True
False,[],[],[],[],7,[],[],92184158,[],"[""select""]",1,0,1,3,Ogerpon,5,6,25,3,[0],"[""select""]",False,2,64,6,v20,False,True
False,[],[],[],[],7,[],[],92184158,[],"[""select"", ""select""]",1,0,2,3,Ogerpon,5,6,24,3,[0],"[""select""]",False,2,65,6,v20,False,True
False,[],[],[],[],0,[],[3],92184158,[1],"[""evolve"", ""evolve"", ""retreat"", ""end""]",1,1,4,3,Ogerpon,5,6,23,3,[0],"[""evolve""]",False,2,66,6,v20,False,True
False,[],[],[],[],0,[],[2],92184158,[0],"[""evolve"", ""retreat"", ""end""]",1,1,3,3,Ogerpon,5,6,23,3,[0],"[""evolve""]",False,2,67,6,v20,False,True
False,[],[],[],[],43,[],[],92184158,[],"[""flag"", ""flag""]",1,1,2,3,Ogerpon,5,6,23,3,[0],"[""flag""]",False,2,68,6,v20,False,True
False,[],[],[],[],22,[],[],92184158,[],"[""select"", ""select"", ""select"", ""select"", ""select""]",5,0,5,3,Ogerpon,5,6,23,3,"[0, 1]","[""select"", ""select""]",False,2,69,6,v20,False,True
False,[],[],[],[],21,[],[],92184158,[],"[""select"", ""select""]",1,1,2,3,Ogerpon,5,6,23,3,[0],"[""select""]",False,2,70,6,v20,False,True
True,[],[],[],[],21,[],[],92184158,[],"[""select"", ""select""]",1,1,2,3,Ogerpon,5,6,22,3,[1],"[""select""]",True,2,71,6,v20,False,True
True,[937],[0],[],[],0,[],[2],92184158,[],"[""attack"", ""retreat"", ""end""]",1,1,3,3,Ogerpon,5,6,21,3,[0],"[""attack""]",True,2,72,6,v20,False,True
True,[],[],[],[],7,[],[],92184158,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",2,2,6,3,Ogerpon,5,6,21,3,"[0, 1]","[""select"", ""select""]",True,0,73,6,v20,False,True
False,[],[],[0],[],1,[],[],92183225,[],"[""select""]",1,1,1,0,Kangaskhan / Crustle,0,0,53,0,[0],"[""select""]",False,0,3,0,v20,False,False
False,[],[],[],[],0,"[0, 1]",[3],92183225,[],"[""supporter"", ""supporter"", ""energy"", ""end""]",1,1,4,6,Kangaskhan / Crustle,0,1,46,1,[2],"[""energy""]",False,0,8,2,v20,False,False
False,[],[],[],[],0,"[0, 1]",[2],92183225,[],"[""supporter"", ""supporter"", ""end""]",1,1,3,6,Kangaskhan / Crustle,0,1,46,1,[1],"[""supporter""]",False,0,9,2,v20,False,False
False,[],[],"[1, 2, 3]",[],0,[0],[4],92183225,[],"[""item"", ""bench"", ""bench"", ""bench"", ""end""]",1,1,5,6,Kangaskhan / Crustle,0,1,43,1,[2],"[""bench""]",False,0,10,2,v20,False,False
False,[],[],"[1, 2]",[],0,[0],[4],92183225,[],"[""item"", ""bench"", ""bench"", ""retreat"", ""end""]",1,1,5,6,Kangaskhan / Crustle,1,2,43,1,[2],"[""bench""]",False,0,11,2,v20,False,False
False,[],[],[1],[],0,[0],[3],92183225,[],"[""item"", ""bench"", ""retreat"", ""end""]",1,1,4,6,Kangaskhan / Crustle,2,3,43,1,[1],"[""bench""]",False,0,12,2,v20,False,False
False,[],[],[],[],0,[0],[2],92183225,[],"[""item"", ""retreat"", ""end""]",1,1,3,6,Kangaskhan / Crustle,3,4,43,1,[0],"[""item""]",False,0,13,2,v20,False,False
False,[],[],"[0, 1, 5, 6, 7, 8]",[],7,[],[],92183225,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,0,9,6,Kangaskhan / Crustle,3,4,43,1,[5],"[""select""]",False,0,14,2,v20,False,False
False,[],[],[0],[],0,[],[2],92183225,[],"[""bench"", ""retreat"", ""end""]",1,1,3,6,Kangaskhan / Crustle,3,4,42,1,[0],"[""bench""]",False,0,15,2,v20,False,False
False,[],[],[],[],0,[],[1],92183225,[],"[""retreat"", ""end""]",1,1,2,6,Kangaskhan / Crustle,4,5,42,1,[1],"[""end""]",False,0,16,2,v20,False,False
False,[],[],[],[],0,"[2, 3]",[7],92183225,[],"[""evolve"", ""evolve"", ""supporter"", ""supporter"", ""boss"", ""stadium"", ""retreat"", ""end""]",1,1,8,6,Kangaskhan / Crustle,4,5,41,2,[5],"[""stadium""]",False,0,26,4,v20,False,False
False,[],[],[],[],0,"[2, 3]",[7],92183225,[],"[""evolve"", ""evolve"", ""supporter"", ""supporter"", ""boss"", ""ability"", ""retreat"", ""end""]",1,1,8,6,Kangaskhan / Crustle,4,5,41,2,[0],"[""evolve""]",False,0,27,4,v20,False,False
False,[],[],[],[],0,"[0, 1]",[5],92183225,[],"[""supporter"", ""supporter"", ""boss"", ""ability"", ""retreat"", ""end""]",1,1,6,6,Kangaskhan / Crustle,4,5,41,2,[0],"[""supporter""]",False,0,28,4,v20,False,False
False,[],[],[],[5],0,[6],[19],92183225,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""ability"", ""retreat"", ""end""]",1,1,20,6,Kangaskhan / Crustle,4,5,35,2,[17],"[""ability""]",False,0,29,4,v20,False,False
False,[],[],"[0, 5]",[],7,[],[],92183225,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",1,0,6,6,Kangaskhan / Crustle,4,5,35,2,[1],"[""select""]",False,0,30,4,v20,False,False
False,[],[],[],[5],0,[6],[19],92183225,[],"[""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""item"", ""item"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""energy"", ""evolve"", ""retreat"", ""end""]",1,1,20,6,Kangaskhan / Crustle,4,5,34,2,[5],"[""item""]",False,0,31,4,v20,False,False
False,[],[],[],[],37,[],[],92183225,[0],"[""evolve""]",1,1,1,6,Kangaskhan / Crustle,4,5,34,2,[0],"[""evolve""]",False,0,32,4,v20,False,False
False,[],[],[],[],43,[],[],92183225,[],"[""flag"", ""flag""]",1,1,2,6,Kangaskhan / Crustle,4,5,34,2,[0],"[""flag""]",False,0,33,4,v20,False,False
False,[],[],[],[],22,[],[],92183225,[],"[""select"", ""select"", ""select"", ""select"", ""select"", ""select""]",5,0,6,6,Kangaskhan / Crustle,4,5,34,2,"[0, 1, 2]","[""select"", ""select"", ""select""]",False,0,34,4,v20,False,False
False,[],[],[],[],21,[],[],92183225,[],"[""select"", ""select""]",1,1,2,6,Kangaskhan / Crustle,4,5,34,2,[1],"[""select""]",False,0,35,4,v20,False,False
False,[],[],[],[],21,[],[],92183225,[],"[""select"", ""select""]",1,1,2,6,Kangaskhan / Crustle,4,5,33,2,[1],"[""select""]",False,0,36,4,v20,False,False
False,[],[],[],[],21,[],[],92183225,[],"[""select"", ""select""]",1,1,2,6,Kangaskhan / Crustle,4,5,32,2,[0],"[""select""]",True,0,37,4,v20,False,False
