trajectory_id,zip_path,zip_name,replay_path,path_variant,rank,submission_id,episode_id,target_seat,seat_method,seat_confidence,exclusion_reason,target_team,observed_target_team,opponent_team,team_names_json,target_reward,target_win,target_loss,deck_hash,opponent_deck_hash,deck_type,majkel_distance,major_card_differences_json,initial_deck_json,alakazam_line,deck_size,usable_manifest
54750312:86426924:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86426924/replay/episode_86426924.json,replay,4,54750312,86426924,0,source_manifest,1.0,,Rmy,Rmy,Oshbocker,"[""Rmy"", ""Oshbocker""]",1.0,True,False,cc38cb450b86770a,602227a4f2e6f6d0,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86427466:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86427466/replay/episode_86427466.json,replay,4,54750312,86427466,0,source_manifest,1.0,,Rmy,Rmy,Majkel1337,"[""Rmy"", ""Majkel1337""]",-1.0,False,True,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86428045:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86428045/replay/episode_86428045.json,replay,4,54750312,86428045,1,source_manifest,1.0,,Rmy,Rmy,Luca,"[""Luca"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86428082:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86428082/replay/episode_86428082.json,replay,4,54750312,86428082,0,source_manifest,1.0,,Rmy,Rmy,KawattaTaido,"[""Rmy"", ""KawattaTaido""]",1.0,True,False,cc38cb450b86770a,21c3f20980827cb2,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86428088:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86428088/replay/episode_86428088.json,replay,4,54750312,86428088,0,source_manifest,1.0,,Rmy,Rmy,齐乐,"[""Rmy"", ""齐乐""]",-1.0,False,True,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86428672:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86428672/replay/episode_86428672.json,replay,4,54750312,86428672,0,source_manifest,1.0,,Rmy,Rmy,Majkel1337,"[""Rmy"", ""Majkel1337""]",1.0,True,False,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86429208:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86429208/replay/episode_86429208.json,replay,4,54750312,86429208,0,source_manifest,1.0,,Rmy,Rmy,齐乐,"[""Rmy"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86429788:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86429788/replay/episode_86429788.json,replay,4,54750312,86429788,1,source_manifest,1.0,,Rmy,Rmy,Luca,"[""Luca"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86429812:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86429812/replay/episode_86429812.json,replay,4,54750312,86429812,1,source_manifest,1.0,,Rmy,Rmy,junlee789,"[""junlee789"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,daff2ed17de6145d,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86430402:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86430402/replay/episode_86430402.json,replay,4,54750312,86430402,1,source_manifest,1.0,,Rmy,Rmy,junlee789,"[""junlee789"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,daff2ed17de6145d,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86430904:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86430904/replay/episode_86430904.json,replay,4,54750312,86430904,0,source_manifest,1.0,,Rmy,Rmy,Luca,"[""Rmy"", ""Luca""]",-1.0,False,True,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86430923:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86430923/replay/episode_86430923.json,replay,4,54750312,86430923,0,source_manifest,1.0,,Rmy,Rmy,__Taichicchi__,"[""Rmy"", ""__Taichicchi__""]",-1.0,False,True,cc38cb450b86770a,4717e5f31ba694d4,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86430942:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86430942/replay/episode_86430942.json,replay,4,54750312,86430942,1,source_manifest,1.0,,Rmy,Rmy,junlee789,"[""junlee789"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,daff2ed17de6145d,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86431492:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86431492/replay/episode_86431492.json,replay,4,54750312,86431492,1,source_manifest,1.0,,Rmy,Rmy,Budew,"[""Budew"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,4717e5f31ba694d4,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86432054:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86432054/replay/episode_86432054.json,replay,4,54750312,86432054,1,source_manifest,1.0,,Rmy,Rmy,齐乐,"[""齐乐"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86432066:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86432066/replay/episode_86432066.json,replay,4,54750312,86432066,1,source_manifest,1.0,,Rmy,Rmy,KawattaTaido,"[""KawattaTaido"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,21c3f20980827cb2,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86432074:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86432074/replay/episode_86432074.json,replay,4,54750312,86432074,1,source_manifest,1.0,,Rmy,Rmy,Budew,"[""Budew"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,4717e5f31ba694d4,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86432598:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86432598/replay/episode_86432598.json,replay,4,54750312,86432598,1,source_manifest,1.0,,Rmy,Rmy,Luca,"[""Luca"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86432626:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86432626/replay/episode_86432626.json,replay,4,54750312,86432626,0,source_manifest,1.0,,Rmy,Rmy,youtube.com/@BigBugginnings,"[""Rmy"", ""youtube.com/@BigBugginnings""]",-1.0,False,True,cc38cb450b86770a,9ad3143fbfcfc93e,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86433175:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86433175/replay/episode_86433175.json,replay,4,54750312,86433175,1,source_manifest,1.0,,Rmy,Rmy,taksai,"[""taksai"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,9e1e46c61b8f6ca5,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86433743:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86433743/replay/episode_86433743.json,replay,4,54750312,86433743,0,source_manifest,1.0,,Rmy,Rmy,__Taichicchi__,"[""Rmy"", ""__Taichicchi__""]",-1.0,False,True,cc38cb450b86770a,4717e5f31ba694d4,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86434239:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86434239/replay/episode_86434239.json,replay,4,54750312,86434239,0,source_manifest,1.0,,Rmy,Rmy,ごんさくよねきち,"[""Rmy"", ""ごんさくよねきち""]",1.0,True,False,cc38cb450b86770a,66a4e80ce3f8ac39,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86434798:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86434798/replay/episode_86434798.json,replay,4,54750312,86434798,0,source_manifest,1.0,,Rmy,Rmy,Benarg,"[""Rmy"", ""Benarg""]",1.0,True,False,cc38cb450b86770a,a665414222aea434,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86435329:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86435329/replay/episode_86435329.json,replay,4,54750312,86435329,1,source_manifest,1.0,,Rmy,Rmy,Oshbocker,"[""Oshbocker"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,c7f1cd6579e2b0e8,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86435861:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86435861/replay/episode_86435861.json,replay,4,54750312,86435861,1,source_manifest,1.0,,Rmy,Rmy,jiatu.l,"[""jiatu.l"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,57961e5f51c03eaf,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86435951:0,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86435951/replay/episode_86435951.json,replay,4,54750312,86435951,0,source_manifest,1.0,,Rmy,Rmy,Budew,"[""Rmy"", ""Budew""]",1.0,True,False,cc38cb450b86770a,4717e5f31ba694d4,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86436390:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86436390/replay/episode_86436390.json,replay,4,54750312,86436390,1,source_manifest,1.0,,Rmy,Rmy,gecogeco,"[""gecogeco"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,1b3deefdb9a70286,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86436398:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86436398/replay/episode_86436398.json,replay,4,54750312,86436398,1,source_manifest,1.0,,Rmy,Rmy,Oshbocker,"[""Oshbocker"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,c7f1cd6579e2b0e8,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86436925:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86436925/replay/episode_86436925.json,replay,4,54750312,86436925,1,source_manifest,1.0,,Rmy,Rmy,なかよしポケカ倶楽部,"[""なかよしポケカ倶楽部"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,fe8fb9849e669d7e,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86437458:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86437458/replay/episode_86437458.json,replay,4,54750312,86437458,1,source_manifest,1.0,,Rmy,Rmy,Oshbocker,"[""Oshbocker"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,c7f1cd6579e2b0e8,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86437797:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86437797/replay/episode_86437797.json,replay,4,54750312,86437797,1,source_manifest,1.0,,Rmy,Rmy,ei ei ei yikuso,"[""ei ei ei yikuso"", ""Rmy""]",1.0,True,False,cc38cb450b86770a,ca3529924177d0cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54750312:86437996:1,data\runs\20260717_kaggle_top20\rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312_full.zip,rank04_Rmy_sub54750312/episodes/86437996/replay/episode_86437996.json,replay,4,54750312,86437996,1,source_manifest,1.0,,Rmy,Rmy,Yushin Ito,"[""Yushin Ito"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
