adrena_brains,attacks,bosses,create_time,episode_id,first_attack_turn,first_ready_turn,first_shadow_turn,froslass_evolves,grim_evolutions,opp_deck_left,opp_first_attack_turn,opp_prize_left,opponent_deck_hash,opponent_family,opponent_rating,opponent_submission,our_bodies_left,our_deck_left,our_prize_left,our_rating,our_turns,own_first_ready_turn,own_first_shadow_turn,rare_candies,seat,shadow_attacks,stamps,turns,version,went_first,won
6,5,1,2026-08-13T16:19:46.381564400Z,92700621,5,5,5,0,3,9,2,1,05f854e1b3b3ba0f,Mega Lucario,929.2763,55474870,5,16,3,943.251,7,3,3,2,0,5,2,13,v22_d,True,True
8,6,1,2026-08-13T16:23:51.878292600Z,92701678,5,5,5,5,3,7,6,1,f230a047275c91a4,Archaludon,701.6773,54980667,5,15,1,965.128,9,3,3,1,0,5,1,17,v22_d,True,True
5,3,1,2026-08-13T16:27:47.196174600Z,92702513,3,3,3,4,3,11,2,1,f39b7a1dd837f526,other: Hydrapple ex,929.4623,55482623,5,13,2,990.5822,5,2,2,2,0,3,1,10,v22_d,True,False
14,9,2,2026-08-13T16:27:47.246910300Z,92702559,2,4,4,3,1,26,3,3,cf8fcd7f8faf7330,Kangaskhan / Crustle,958.4412,55486112,6,8,3,971.428,9,2,2,1,1,7,2,18,v22_d,False,True
6,4,1,2026-08-13T16:31:46.642040100Z,92703471,4,8,8,5,2,12,3,2,0dede7cb8026e473,Ogerpon,958.606,55421138,5,16,2,967.1745,5,4,4,0,1,2,2,11,v22_d,False,False
11,3,0,2026-08-13T16:35:46.605505900Z,92704403,8,8,8,2,2,14,9,5,9714ab5c3996f6cc,Grimmsnarl (mirror),869.1837,55468194,5,26,1,948.6298,6,4,4,1,1,3,0,12,v22_d,False,True
5,4,0,2026-08-13T16:39:46.578422200Z,92705338,6,6,6,1,2,22,3,1,9714ab5c3996f6cc,Grimmsnarl (mirror),840.4029,55476517,3,20,3,961.0671,6,3,3,0,1,4,2,13,v22_d,False,False
1,3,0,2026-08-13T16:43:52.253506Z,92706281,4,4,4,0,2,22,3,1,9714ab5c3996f6cc,Grimmsnarl (mirror),962.1001,55405324,2,32,4,937.7797,4,2,2,1,1,3,0,9,v22_d,False,False
5,2,2,2026-08-13T16:47:48.457343800Z,92707228,6,6,6,9,1,27,3,3,3e49c90e4b89c580,Dipplin,1019.4073,55486371,6,20,1,923.9919,5,3,3,1,1,2,2,10,v22_d,False,True
10,2,1,2026-08-13T16:47:48.460612500Z,92707230,9,9,9,8,1,8,8,5,cc38cb450b86770a,Alakazam,896.8983,55462568,6,27,1,942.927,6,5,5,0,0,2,0,11,v22_d,True,True
14,5,1,2026-08-13T16:47:48.484584400Z,92707249,5,5,5,0,2,11,4,4,a7ee29914c1dce64,Mega Lopunny / Froslass,977.5818,55486209,6,21,3,954.3462,7,3,3,1,0,5,0,13,v22_d,True,True
2,3,1,2026-08-13T16:51:53.253767300Z,92708171,5,5,5,3,3,16,4,1,97df7a2a423da1d8,Ogerpon,971.9079,55384638,4,14,4,968.0859,5,3,3,0,0,3,2,10,v22_d,True,False
5,3,2,2026-08-13T16:55:57.219898600Z,92709113,5,5,5,5,3,20,2,3,cc38cb450b86770a,Alakazam,929.56,55470907,6,14,1,955.8504,6,3,3,1,0,3,2,11,v22_d,True,True
3,4,0,2026-08-13T16:59:57.250288600Z,92710059,3,3,3,3,2,17,8,4,8d3a8feb6bf84019,Dipplin,1018.0423,55468915,5,34,1,966.614,5,2,2,1,0,4,0,9,v22_d,True,True
6,3,0,2026-08-13T16:59:57.275020Z,92710066,5,5,5,2,2,17,2,3,e452d606e1029229,Alakazam,1008.7302,55486115,6,15,1,966.3551,5,3,3,0,0,3,1,9,v22_d,True,True
8,4,1,2026-08-13T17:04:01.566390100Z,92710994,5,5,5,1,2,16,2,1,a7ee29914c1dce64,Mega Lopunny / Froslass,909.8915,55451116,5,14,4,980.1787,6,3,3,1,0,3,2,12,v22_d,True,False
3,3,1,2026-08-13T17:07:57.907598400Z,92711884,5,5,5,1,1,19,4,2,9714ab5c3996f6cc,Grimmsnarl (mirror),953.7054,55254847,2,25,5,978.2381,5,3,3,2,0,3,1,10,v22_d,True,False
10,7,0,2026-08-13T17:11:57.218015900Z,92712875,3,9,9,6,2,29,2,1,8f6a9933322de8f8,Kangaskhan / Crustle,966.4511,55472381,3,12,6,967.2586,9,5,5,0,1,5,2,18,v22_d,True,False
10,3,2,2026-08-13T17:15:58.734537600Z,92713807,6,6,6,3,2,15,3,2,cc38cb450b86770a,Alakazam,978.4451,55438724,6,16,1,957.5361,6,3,3,1,1,3,2,12,v22_d,False,True
7,4,1,2026-08-13T17:19:58.917972600Z,92714722,5,5,5,0,2,22,4,2,9714ab5c3996f6cc,Grimmsnarl (mirror),963.445,55418438,4,21,1,967.6284,6,3,3,0,0,4,2,12,v22_d,True,False
6,4,1,2026-08-13T17:23:57.909389900Z,92715554,3,3,3,8,2,16,2,1,b1f287b8d98881f8,Alakazam,944.8493,55487792,5,10,1,958.4364,6,2,2,1,0,2,2,12,v22_d,True,False
6,3,0,2026-08-13T17:27:58.947282Z,92716602,3,15,15,0,1,9,2,1,8055443275c86105,Dragapult,641.6728,53904905,2,22,4,949.9345,8,8,8,1,0,1,1,16,v22_d,True,False
6,3,1,2026-08-13T17:31:57.165285700Z,92717397,7,7,7,4,2,12,10,3,cd648ee13c732a87,Dragapult,896.1862,55487288,5,13,1,930.1209,7,4,4,0,0,3,0,13,v22_d,True,True
15,4,3,2026-08-13T18:07:57.451929400Z,92725978,10,10,10,5,1,26,9,5,d8e9c2a36e0e4dea,Kangaskhan / Crustle,1020.6687,55484422,6,11,3,937.1589,9,5,5,0,1,4,2,18,v22_d,False,True
1,3,0,2026-08-13T18:44:51.447718300Z,92733385,6,6,6,2,3,8,3,1,cc38cb450b86770a,Alakazam,922.9541,55096883,5,13,2,947.5839,5,3,3,1,1,3,2,11,v22_d,False,False
2,4,0,2026-08-13T19:20:51.415505500Z,92741712,5,5,7,2,2,14,2,6,21846ab63620dc55,other: Brambleghast,864.0756,55425060,6,2,2,939.156,6,3,4,1,0,3,1,12,v22_d,True,False
5,5,0,2026-08-13T19:24:51.148218800Z,92742303,6,6,6,0,3,10,9,1,9714ab5c3996f6cc,Grimmsnarl (mirror),964.9852,55489643,4,21,1,929.4933,7,3,3,0,1,5,1,14,v22_d,False,True
4,3,0,2026-08-13T19:34:54.609769400Z,92744490,7,7,7,2,2,31,10,6,d6c1c4c446b3ec30,other: Fezandipiti ex,696.1427,55485769,6,19,1,936.993,6,4,4,2,0,3,0,11,v22_d,True,True
11,7,2,2026-08-13T20:06:56.336515700Z,92751777,2,4,4,0,3,6,3,1,504b91f7a078d9b5,Mega Lopunny / Froslass,992.3445,55258385,5,12,2,939.2648,7,2,2,1,1,6,1,14,v22_d,False,True
0,4,2,2026-08-13T20:42:57.316212900Z,92760160,3,3,3,4,2,19,4,1,b15643af0442e0bc,other: Team Rocket's Mewtwo ex,930.9674,55486363,0,32,4,947.6943,6,2,2,2,0,3,0,12,v22_d,True,False
6,6,2,2026-08-13T21:18:56.889403300Z,92768436,3,13,13,7,1,22,4,6,1eda048ea3581634,Kangaskhan / Crustle,970.3624,55481966,6,18,3,940.4918,8,7,7,0,0,1,1,15,v22_d,True,True
4,2,1,2026-08-13T21:46:56.330724300Z,92774872,4,4,4,2,2,15,3,2,cc38cb450b86770a,Alakazam,966.1039,55478539,4,23,3,947.857,4,2,2,1,1,2,1,9,v22_d,False,False
3,5,2,2026-08-13T22:16:42.396676100Z,92781439,3,3,3,0,3,19,4,1,9714ab5c3996f6cc,Grimmsnarl (mirror),917.2434,55481714,2,18,2,941.7955,6,2,2,1,0,5,2,12,v22_d,True,False
12,4,2,2026-08-13T23:00:39.878967400Z,92791598,5,5,5,0,3,12,6,4,9714ab5c3996f6cc,Grimmsnarl (mirror),908.4185,55476386,6,18,1,934.9001,7,3,3,1,0,4,0,13,v22_d,True,True
10,4,1,2026-08-13T23:08:41.575815100Z,92793178,3,3,3,3,2,30,6,1,9714ab5c3996f6cc,Grimmsnarl (mirror),959.4206,55491287,5,21,1,940.5057,6,2,2,1,0,4,3,11,v22_d,True,True
